Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,BsmtFlag,WoodDeckFlag,PoolFlag,BsmtFinPerc,SalePrice
888,9,3,59.0,16466,1,1,0,3,4,0,7,2,2,0,0,5,7,1955,1,1,8,8,2,0.0,3.0,4.0,2,3.0,3.0,1.0,1.0,1.0,816.0,1,3.0,1,4,0,1393,0.0,0.0,1,1,3,1,3.0,8,7.0,0,0.0,1,1.0,1.0,3.0,2.0,121,0,0,0,265,4,1,0,8,4,1.0,1,0,0.0,11.816726919301892
889,5,3,95.0,15865,1,1,0,3,4,1,12,2,2,0,2,8,6,1970,0,5,13,14,2,0.0,4.0,4.0,2,3.0,4.0,4.0,5.0,3.0,2217.0,1,5.0,1,4,0,2217,1.0,0.0,2,0,4,1,4.0,8,7.0,1,3.0,1,1.0,2.0,3.0,2.0,81,207,0,0,224,4,1,0,8,4,1.0,1,0,0.5295444294091114,12.498742259492994
890,5,3,128.0,12160,1,1,3,3,4,0,12,1,2,0,2,6,4,1953,3,1,13,14,1,90.0,3.0,3.0,1,3.0,3.0,1.0,4.0,1.0,1505.0,1,5.0,1,4,0,1505,1.0,0.0,1,0,2,1,3.0,6,7.0,1,3.0,1,2.0,2.0,3.0,2.0,0,0,0,162,0,4,1,0,8,4,1.0,0,0,0.6803986710963456,11.915051671812877
891,9,3,60.0,8064,1,1,3,3,0,0,12,0,2,0,0,5,7,2006,1,1,8,8,2,0.0,3.0,4.0,1,3.0,3.0,2.0,1.0,1.0,672.0,1,5.0,1,4,0,924,0.0,0.0,1,0,3,1,3.0,6,7.0,1,1.0,5,1.0,2.0,3.0,2.0,0,0,0,0,0,2,3,2000,8,4,1.0,0,0,0.0,11.702719036602884
892,10,3,70.0,11184,1,1,3,3,4,0,19,2,2,0,5,6,5,1978,3,1,6,6,1,92.0,3.0,3.0,1,3.0,3.0,1.0,2.0,3.0,918.0,1,4.0,1,4,0,1683,0.0,0.0,2,1,3,1,3.0,7,7.0,1,3.0,1,2.0,2.0,3.0,2.0,243,0,0,0,0,4,1,0,8,4,1.0,1,0,0.7908496732026143,12.058152515453552
893,5,3,70.0,8414,1,1,3,3,4,0,19,2,2,0,2,6,8,2003,3,1,6,6,2,0.0,3.0,3.0,1,3.0,3.0,1.0,6.0,1.0,1059.0,1,3.0,1,4,0,1068,0.0,1.0,1,0,3,1,3.0,6,7.0,0,0.0,1,2.0,1.0,3.0,2.0,192,0,0,0,0,2,1,0,8,4,1.0,1,0,0.6260623229461756,11.947949375319936
894,5,3,74.0,13284,1,1,3,3,4,0,19,4,2,0,2,5,5,1954,1,1,13,10,2,0.0,3.0,3.0,2,4.0,3.0,2.0,4.0,1.0,1383.0,1,3.0,1,4,0,1383,1.0,0.0,1,0,3,1,3.0,6,7.0,1,4.0,1,1.0,1.0,3.0,2.0,511,116,0,0,0,0,1,0,8,4,1.0,1,0,0.7693420101229211,12.013700752882718
895,15,3,64.0,7018,1,1,3,0,4,0,20,2,2,2,2,5,5,1979,1,1,9,10,2,0.0,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1,4,0,1535,0.0,0.0,2,0,4,2,3.0,8,7.0,0,0.0,1,1.0,2.0,3.0,2.0,0,0,0,0,0,4,1,0,8,2,0.0,0,0,0.0,11.685684782260491
896,10,3,71.0,7056,1,1,3,3,4,0,12,2,2,0,5,6,5,1963,3,1,6,6,1,415.0,3.0,3.0,1,3.0,3.0,1.0,4.0,1.0,780.0,1,3.0,1,4,0,1796,1.0,0.0,1,1,4,1,3.0,8,7.0,1,3.0,1,2.0,2.0,3.0,2.0,0,50,0,0,0,4,1,0,8,4,1.0,0,0,0.5128205128205128,11.84939770159144
897,6,4,50.0,8765,1,0,3,3,4,0,9,2,2,0,2,4,6,1950,1,1,13,14,2,0.0,3.0,3.0,0,3.0,3.0,1.0,5.0,1.0,951.0,1,5.0,0,4,0,951,0.0,0.0,1,0,2,1,3.0,6,7.0,0,0.0,5,1.0,1.0,3.0,2.0,0,28,0,0,0,4,1,0,8,0,1.0,0,0,0.2996845425867508,11.575900264131617
898,15,3,64.0,7018,1,1,3,3,4,0,20,1,2,2,5,5,5,1979,1,1,9,10,2,0.0,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1,4,0,2240,0.0,0.0,2,0,6,2,3.0,12,7.0,0,0.0,5,1.0,2.0,3.0,2.0,154,0,0,0,0,4,1,0,8,2,0.0,1,0,0.0,11.870271183889114
899,5,3,100.0,12919,1,1,0,3,4,0,16,2,2,0,2,9,5,2010,3,1,12,13,3,760.0,5.0,3.0,2,5.0,3.0,4.0,6.0,1.0,2330.0,1,5.0,1,4,0,2364,1.0,0.0,2,1,2,1,5.0,11,7.0,2,4.0,1,3.0,3.0,3.0,2.0,0,67,0,0,0,4,1,0,6,5,1.0,0,0,0.9390557939914163,13.323926946863102
900,5,3,65.0,6993,1,1,3,3,4,0,19,1,2,0,2,5,7,1994,1,1,6,10,2,0.0,3.0,3.0,1,3.0,3.0,1.0,4.0,1.0,912.0,1,3.0,1,4,0,1236,0.0,0.0,1,0,3,1,3.0,6,7.0,1,3.0,1,1.0,1.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.5098684210526315,11.813030057420567
901,5,3,74.0,7340,1,1,0,3,4,0,12,2,2,0,2,4,6,1971,1,1,6,6,2,0.0,3.0,3.0,1,3.0,3.0,1.0,5.0,1.0,858.0,1,3.0,1,4,0,858,0.0,0.0,1,0,2,1,3.0,4,7.0,0,0.0,5,1.0,1.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.3752913752913753,11.608235644774552
902,5,3,64.0,8712,1,1,0,3,4,0,12,2,2,0,2,5,7,2000,3,1,8,8,2,0.0,3.0,4.0,1,3.0,3.0,2.0,4.0,1.0,992.0,1,3.0,1,4,0,1306,1.0,0.0,1,0,2,1,3.0,5,7.0,0,0.0,5,1.0,1.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.8669354838709677,11.938193200374572
903,10,3,63.0,7875,1,1,3,3,4,0,8,2,2,0,5,7,5,2003,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,783.0,1,5.0,1,4,0,1509,0.0,0.0,2,1,3,1,4.0,8,7.0,1,4.0,1,3.0,2.0,3.0,2.0,0,75,0,0,0,4,1,0,8,4,1.0,0,0,0.0,12.100712129872347
904,5,3,50.0,14859,1,1,0,1,1,0,8,2,2,0,2,7,5,2006,3,1,12,13,1,27.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,1670.0,1,5.0,1,4,0,1670,0.0,0.0,2,0,3,1,4.0,7,7.0,1,4.0,1,2.0,3.0,3.0,2.0,144,60,0,0,0,4,1,0,6,5,1.0,1,0,0.0,12.388394202324129
905,5,3,74.0,6173,1,1,0,3,4,0,19,2,2,0,2,5,6,1967,1,1,6,14,1,75.0,3.0,3.0,1,3.0,3.0,1.0,6.0,1.0,876.0,1,3.0,1,4,0,902,0.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1,1.0,1.0,3.0,2.0,0,0,0,0,0,2,1,0,8,4,1.0,0,0,0.6837899543378996,11.740061037553975
906,5,3,80.0,9920,1,1,3,3,4,0,12,2,2,0,2,5,5,1954,1,1,6,6,3,110.0,3.0,3.0,1,3.0,3.0,1.0,3.0,2.0,1056.0,1,3.0,1,4,0,1063,1.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1,2.0,1.0,3.0,2.0,0,0,164,0,0,2,1,0,8,4,1.0,0,0,0.6098484848484849,11.759785542901755
907,5,3,116.0,13501,1,1,0,3,0,0,21,2,2,0,2,8,5,2006,1,1,12,13,3,208.0,4.0,3.0,2,4.0,3.0,1.0,6.0,1.0,1623.0,1,5.0,1,4,0,1636,1.0,0.0,2,0,3,1,4.0,8,7.0,1,4.0,1,2.0,3.0,3.0,2.0,0,60,0,0,0,4,1,0,8,4,1.0,0,0,0.038817005545286505,12.449018824140563
908,9,3,86.0,11500,1,1,0,3,4,0,6,2,2,0,0,7,7,1987,1,1,3,3,2,0.0,4.0,3.0,1,4.0,3.0,1.0,3.0,1.0,1017.0,1,4.0,1,4,0,2057,0.0,0.0,1,1,3,1,4.0,6,7.0,1,4.0,1,3.0,1.0,2.0,2.0,0,0,0,0,322,4,1,0,8,4,1.0,0,0,0.2192723697148476,12.429216196844383
909,5,3,74.0,8885,1,1,0,2,4,1,11,2,2,0,2,5,5,1983,1,1,6,6,2,0.0,3.0,3.0,1,4.0,3.0,3.0,4.0,5.0,864.0,1,3.0,1,4,0,902,1.0,0.0,1,0,2,1,3.0,5,7.0,0,0.0,1,1.0,2.0,3.0,2.0,164,0,0,0,0,2,1,0,8,4,1.0,1,0,0.7233796296296297,11.782952602183288
910,10,3,149.0,12589,1,1,1,3,4,0,8,2,2,0,5,6,5,2005,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,742.0,1,5.0,1,4,0,1484,0.0,0.0,2,1,3,1,4.0,8,7.0,1,4.0,1,3.0,2.0,3.0,2.0,36,24,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.066810578196666
911,15,3,80.0,11600,1,1,3,3,0,0,12,1,2,2,5,5,5,1960,1,1,8,8,1,361.0,3.0,3.0,1,3.0,3.0,1.0,3.0,1.0,1105.0,1,3.0,1,0,0,2274,0.0,0.0,2,0,5,2,3.0,12,7.0,0,0.0,5,1.0,2.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.40090497737556563,11.946654038351252
912,5,3,74.0,9286,1,1,0,3,1,1,5,2,2,0,2,5,7,1989,1,1,6,10,2,0.0,3.0,3.0,1,4.0,4.0,3.0,5.0,1.0,1268.0,1,3.0,1,4,0,1268,0.0,0.0,1,1,3,1,4.0,5,7.0,0,0.0,5,1.0,1.0,3.0,2.0,173,0,0,0,0,4,1,0,8,4,1.0,1,0,0.15457413249211358,11.874090314181814
913,6,4,51.0,6120,1,1,3,3,4,0,3,2,2,0,2,5,7,1950,1,1,8,8,2,0.0,3.0,3.0,0,3.0,3.0,1.0,3.0,1.0,768.0,1,3.0,0,4,0,1015,0.0,0.0,1,0,3,1,3.0,6,6.0,0,0.0,5,1.0,1.0,3.0,2.0,0,0,112,0,120,2,3,620,8,0,1.0,0,0,0.63671875,11.378021702505427
914,15,2,82.0,6270,1,1,3,1,4,0,6,2,2,2,5,5,6,1950,1,1,8,8,2,0.0,3.0,3.0,1,3.0,3.0,1.0,4.0,1.0,1001.0,1,3.0,0,0,0,2002,0.0,0.0,2,0,4,2,3.0,8,7.0,0,0.0,0,1.0,3.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.2837162837162837,11.884489021402711
915,2,1,30.0,3000,1,2,3,3,4,0,21,2,2,4,5,6,5,2009,1,1,12,13,3,76.0,4.0,3.0,2,4.0,3.0,3.0,6.0,1.0,612.0,1,5.0,1,4,0,1224,0.0,0.0,2,1,2,1,4.0,4,7.0,0,0.0,5,2.0,2.0,3.0,2.0,0,234,0,0,0,4,1,0,6,5,1.0,0,0,0.4803921568627451,12.065274916913605
916,2,4,21.0,2001,1,1,3,3,4,0,10,2,2,3,5,4,5,1970,1,1,5,5,1,80.0,3.0,3.0,1,3.0,3.0,1.0,1.0,1.0,546.0,1,2.0,1,4,0,1092,0.0,0.0,1,1,3,1,3.0,6,7.0,0,0.0,1,1.0,1.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.0,11.225243392518447
917,5,0,50.0,9000,1,1,3,3,4,0,9,2,2,0,2,2,3,1950,1,1,0,0,2,0.0,3.0,3.0,1,3.0,3.0,3.0,4.0,1.0,480.0,1,3.0,0,0,0,480,1.0,0.0,0,0,1,1,3.0,4,7.0,0,0.0,5,1.0,1.0,3.0,2.0,0,0,0,0,0,4,1,0,8,0,1.0,0,0,0.10416666666666667,10.47194980911048
918,5,3,74.0,17140,1,1,3,3,4,0,7,2,2,0,2,4,6,1956,1,1,12,13,2,0.0,3.0,3.0,1,3.0,3.0,1.0,5.0,1.0,1134.0,1,5.0,1,0,0,1229,0.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1,2.0,1.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.9338624338624338,11.813030057420567
919,10,3,103.0,13125,1,1,0,3,0,0,20,2,2,0,5,7,5,1991,1,1,6,6,2,0.0,4.0,3.0,2,5.0,3.0,2.0,4.0,6.0,1104.0,1,5.0,1,4,0,2127,1.0,0.0,2,1,4,1,4.0,8,7.0,1,3.0,1,2.0,3.0,3.0,2.0,72,192,224,0,0,0,1,0,8,4,1.0,1,0,0.6177536231884058,12.380025952653611
920,5,3,87.0,11029,1,1,0,3,0,0,12,2,2,0,2,6,8,2002,3,1,8,8,2,0.0,5.0,3.0,1,4.0,3.0,1.0,5.0,4.0,1184.0,1,5.0,1,4,0,1414,1.0,0.0,1,0,3,1,3.0,6,6.0,1,3.0,1,1.0,2.0,3.0,2.0,0,51,0,0,190,4,1,0,8,4,1.0,0,0,0.7930743243243243,12.081076155355488
921,10,3,70.0,8462,1,1,0,3,4,0,20,2,2,0,5,6,5,1994,1,1,6,6,1,105.0,4.0,4.0,2,4.0,4.0,1.0,6.0,1.0,928.0,1,5.0,1,4,0,1721,0.0,1.0,2,1,3,1,4.0,7,7.0,0,0.0,1,2.0,2.0,3.0,2.0,300,87,0,0,0,4,1,0,8,4,1.0,1,0,0.8771551724137931,12.211060187041213
922,15,3,67.0,8777,1,1,3,3,4,0,7,1,2,2,0,5,7,2003,1,1,8,8,2,0.0,3.0,3.0,1,3.0,3.0,1.0,5.0,1.0,1272.0,1,4.0,1,4,0,2200,2.0,0.0,2,2,4,2,3.0,9,7.0,0,0.0,6,0.0,0.0,0.0,0.0,0,70,0,0,0,0,1,0,8,4,1.0,0,0,0.8522012578616353,11.890676734510876
923,5,3,65.0,10237,1,1,3,3,4,0,8,6,2,0,2,6,5,2006,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,1.0,6.0,1.0,1316.0,1,5.0,1,4,0,1316,0.0,0.0,2,0,3,1,4.0,6,7.0,1,4.0,1,3.0,2.0,3.0,2.0,100,0,0,23,0,4,1,0,6,5,1.0,1,0,0.02127659574468085,12.043494890772815
924,0,3,50.0,8012,1,1,3,3,4,0,20,2,2,4,2,6,5,1994,1,1,9,10,2,0.0,4.0,3.0,2,4.0,3.0,1.0,2.0,6.0,1604.0,1,5.0,1,4,0,1617,1.0,0.0,2,0,2,1,4.0,5,7.0,1,2.0,1,2.0,2.0,3.0,2.0,0,69,0,0,0,4,1,0,8,4,1.0,0,0,0.6271820448877805,12.170445467887022
925,5,3,79.0,10240,1,1,3,3,4,0,14,2,2,0,2,6,6,1980,1,1,9,10,1,157.0,3.0,4.0,1,4.0,3.0,1.0,4.0,2.0,1686.0,1,3.0,1,4,0,1686,1.0,0.0,2,0,3,1,3.0,7,7.0,1,3.0,1,1.0,2.0,3.0,2.0,384,131,0,0,0,4,1,0,8,4,1.0,1,0,1.0,12.24288661865289
926,5,3,74.0,15611,1,1,0,3,0,0,14,2,2,0,2,5,6,1977,1,1,12,13,2,0.0,3.0,3.0,2,4.0,3.0,3.0,5.0,2.0,1126.0,1,3.0,1,4,0,1126,0.0,1.0,2,0,3,1,5.0,6,7.0,0,0.0,1,2.0,2.0,3.0,2.0,180,0,0,0,0,4,1,0,8,0,1.0,1,0,0.7637655417406749,12.072541252905651
927,10,3,93.0,11999,1,1,3,3,4,0,16,2,2,0,5,8,5,2004,3,1,12,13,1,340.0,4.0,3.0,2,4.0,3.0,1.0,1.0,1.0,1181.0,1,5.0,1,4,0,2374,0.0,0.0,2,1,4,1,5.0,10,7.0,1,4.0,3,3.0,3.0,3.0,2.0,104,100,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.560244459250788
928,10,3,74.0,9900,1,1,3,3,4,0,14,1,2,0,5,7,5,1968,1,1,8,8,1,342.0,3.0,3.0,1,3.0,3.0,1.0,4.0,1.0,832.0,1,4.0,1,4,0,1978,0.0,0.0,2,1,4,1,3.0,9,7.0,1,4.0,1,2.0,2.0,3.0,2.0,0,43,0,0,0,0,1,0,8,4,1.0,0,0,0.6634615384615384,12.078239274020289
929,5,3,74.0,11838,1,1,3,3,4,0,5,2,2,0,2,8,5,2001,3,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,3.0,1.0,1.0,1753.0,1,5.0,1,4,0,1788,0.0,0.0,2,0,3,1,5.0,7,7.0,1,3.0,1,2.0,2.0,3.0,2.0,202,151,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.373703486914124
930,10,3,74.0,13006,1,1,0,3,0,0,8,2,2,0,5,7,5,1997,1,1,6,6,1,285.0,3.0,3.0,2,4.0,3.0,1.0,1.0,1.0,964.0,1,4.0,1,4,0,2236,0.0,0.0,2,1,4,1,4.0,8,7.0,1,3.0,3,3.0,2.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.0,12.310432660854417
931,5,3,73.0,8925,1,1,0,1,4,0,23,2,2,0,2,8,5,2007,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,3.0,6.0,1.0,1466.0,1,5.0,1,4,0,1466,0.0,0.0,2,0,3,1,4.0,7,7.0,0,0.0,1,3.0,3.0,3.0,2.0,100,18,0,0,0,4,1,0,8,4,1.0,1,0,0.010914051841746248,12.211060187041213
932,5,3,70.0,9100,1,1,3,3,4,0,12,2,2,0,2,5,6,1965,1,1,12,13,2,0.0,3.0,3.0,1,3.0,3.0,1.0,4.0,3.0,925.0,1,5.0,1,4,0,925,0.0,1.0,1,0,2,1,3.0,5,7.0,0,0.0,5,1.0,1.0,3.0,2.0,0,0,0,0,0,1,1,0,8,4,1.0,0,0,0.8691891891891892,11.67419361256635
933,5,3,84.0,11670,1,1,0,3,0,0,21,8,2,0,2,9,5,2006,3,1,12,7,3,302.0,5.0,3.0,2,5.0,4.0,1.0,1.0,1.0,1905.0,1,5.0,1,4,0,1905,0.0,0.0,2,0,3,1,5.0,8,7.0,1,4.0,1,3.0,3.0,3.0,2.0,0,191,0,0,0,4,1,0,8,4,1.0,0,0,0.0,12.676076274775909
934,5,3,63.0,8487,1,1,3,3,2,0,5,2,2,0,2,7,5,2004,1,1,12,13,1,210.0,4.0,3.0,2,4.0,3.0,3.0,6.0,1.0,1500.0,1,5.0,1,4,0,1500,0.0,0.0,2,0,3,1,4.0,6,7.0,0,0.0,1,2.0,2.0,3.0,2.0,192,36,0,0,0,4,1,0,8,4,1.0,1,0,0.013333333333333334,12.154779351142624
935,5,3,313.0,27650,1,1,1,1,4,1,12,3,2,0,2,7,7,2007,0,5,13,14,2,0.0,3.0,3.0,1,4.0,3.0,4.0,6.0,1.0,585.0,1,5.0,1,4,0,2069,1.0,0.0,2,0,4,1,4.0,9,7.0,1,4.0,1,2.0,2.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.7264957264957265,12.396693005138824
936,6,3,52.0,5825,1,1,0,3,4,0,3,2,2,0,2,4,5,1953,1,1,8,8,1,108.0,3.0,4.0,2,2.0,3.0,2.0,1.0,1.0,600.0,1,4.0,1,4,0,747,0.0,0.0,1,0,1,1,3.0,5,7.0,0,0.0,5,1.0,2.0,3.0,2.0,0,0,32,0,0,4,1,0,8,4,1.0,0,0,0.0,11.288531131754366
937,5,3,67.0,10083,1,1,3,3,4,0,20,2,2,0,2,7,5,2003,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,1.0,6.0,1.0,1176.0,1,5.0,1,4,0,1200,1.0,0.0,2,0,2,1,4.0,5,7.0,0,0.0,1,2.0,2.0,3.0,2.0,0,41,0,0,0,4,1,0,8,4,1.0,0,0,0.7083333333333334,12.127570417375216
938,10,3,75.0,9675,1,1,3,3,4,0,21,2,2,0,5,7,5,2005,1,1,12,13,2,0.0,4.0,3.0,2,4.0,3.0,2.0,6.0,1.0,1113.0,1,5.0,1,4,0,1971,0.0,0.0,2,1,3,1,4.0,8,7.0,1,4.0,1,2.0,2.0,3.0,2.0,0,48,0,0,0,4,1,0,8,4,1.0,0,0,0.3063791554357592,12.441144767709657
939,10,3,73.0,8760,1,1,3,3,4,0,5,2,2,0,5,7,5,2006,1,1,12,13,2,0.0,4.0,3.0,2,4.0,4.0,2.0,6.0,1.0,1391.0,1,5.0,1,4,0,1962,0.0,0.0,2,1,3,1,4.0,7,7.0,0,0.0,1,2.0,3.0,3.0,2.0,0,90,0,0,0,4,1,0,6,5,1.0,0,0,0.3335729690869878,12.38755635142507
940,11,3,74.0,24090,1,1,3,3,4,0,4,2,2,0,5,7,7,1950,1,1,8,8,2,0.0,3.0,4.0,1,3.0,3.0,2.0,1.0,1.0,1032.0,1,5.0,1,4,0,2403,0.0,0.0,2,0,4,1,3.0,10,7.0,2,3.0,1,1.0,1.0,3.0,2.0,56,0,318,0,0,4,1,0,0,4,1.0,1,0,0.0,12.406561506279576
941,15,3,55.0,12640,1,1,0,3,4,0,11,2,2,2,2,6,5,1976,1,1,9,10,2,0.0,3.0,3.0,1,3.0,3.0,4.0,3.0,2.0,1728.0,1,3.0,1,4,0,1728,0.0,0.0,2,0,4,2,3.0,8,7.0,0,0.0,1,1.0,2.0,3.0,2.0,40,0,0,0,0,4,1,0,8,4,1.0,1,0,0.7708333333333334,11.924372644755941
942,10,3,74.0,8755,1,1,0,3,2,0,8,8,2,0,5,7,5,1999,1,1,12,13,1,298.0,4.0,3.0,2,4.0,3.0,1.0,5.0,1.0,992.0,1,5.0,1,4,0,2060,1.0,0.0,2,1,3,1,4.0,8,7.0,1,3.0,3,2.0,2.0,3.0,2.0,0,0,0,168,0,0,1,0,8,4,1.0,0,0,0.7782258064516129,12.273731294003989
943,15,3,42.0,7711,1,1,0,3,4,0,7,2,2,2,2,4,3,1977,1,1,8,8,2,0.0,3.0,3.0,2,4.0,3.0,4.0,6.0,1.0,1440.0,1,3.0,1,4,0,1440,2.0,0.0,2,0,4,2,3.0,8,7.0,0,0.0,6,0.0,0.0,0.0,0.0,321,0,0,0,0,4,1,0,7,0,1.0,1,0,1.0,11.918390573078392
944,15,3,100.0,25000,1,1,3,2,4,0,11,2,2,2,2,5,4,1967,1,1,6,10,2,0.0,3.0,3.0,1,3.0,3.0,3.0,1.0,1.0,1632.0,1,3.0,1,4,0,1632,0.0,0.0,2,0,4,2,3.0,8,7.0,0,0.0,1,1.0,2.0,3.0,1.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.0,11.870599909242044
945,5,3,74.0,14375,1,1,0,3,1,0,23,2,2,0,7,6,6,1958,1,1,6,6,1,541.0,3.0,3.0,1,3.0,3.0,1.0,6.0,3.0,819.0,1,4.0,1,0,0,1344,0.0,1.0,1,0,3,1,4.0,7,7.0,1,4.0,2,2.0,2.0,3.0,2.0,0,118,0,0,233,4,1,0,0,0,1.0,0,0,0.5677655677655677,11.831379196088763
946,9,4,98.0,8820,1,1,3,3,0,0,17,2,2,0,0,5,6,1996,3,1,12,13,2,0.0,3.0,3.0,0,3.0,3.0,1.0,2.0,1.0,1088.0,1,3.0,1,4,120,1869,0.0,0.0,1,0,2,1,3.0,7,7.0,0,0.0,5,1.0,2.0,3.0,2.0,48,0,244,0,0,3,1,0,8,4,1.0,1,0,1.0,11.73526869611367
947,13,3,70.0,8163,1,1,3,3,4,0,12,2,2,0,7,5,6,1959,1,1,6,6,1,128.0,3.0,4.0,1,3.0,3.0,3.0,5.0,4.0,1144.0,1,3.0,1,4,0,1144,1.0,0.0,1,0,3,1,3.0,6,7.0,1,3.0,1,2.0,1.0,3.0,2.0,86,0,0,0,0,4,1,0,8,4,1.0,1,0,0.9108391608391608,11.870599909242044
948,5,3,85.0,14536,1,1,3,3,4,0,23,2,2,0,2,8,5,2003,3,1,12,13,1,236.0,4.0,3.0,2,4.0,3.0,3.0,6.0,1.0,1616.0,1,5.0,1,4,0,1629,1.0,0.0,2,0,3,1,4.0,9,7.0,1,4.0,1,3.0,3.0,3.0,2.0,0,252,0,0,0,4,1,0,8,4,1.0,0,0,0.8044554455445545,12.506177237980511
949,10,3,65.0,14006,1,1,0,3,4,0,5,2,2,0,5,7,5,2002,1,1,12,13,1,144.0,4.0,3.0,2,4.0,3.0,0.0,1.0,1.0,936.0,1,5.0,1,4,0,1776,0.0,0.0,2,1,3,1,4.0,7,7.0,1,3.0,1,2.0,2.0,3.0,2.0,144,96,0,0,0,4,1,0,8,4,1.0,1,0,0.0,12.167851432709975
950,5,3,78.0,9360,1,1,3,3,4,0,14,2,2,0,2,6,7,2006,3,1,9,10,2,0.0,3.0,3.0,1,3.0,3.0,1.0,5.0,1.0,1161.0,1,3.0,1,4,0,1381,1.0,0.0,1,1,3,1,4.0,5,7.0,1,3.0,1,2.0,2.0,3.0,2.0,0,0,0,0,0,4,1,0,8,4,1.0,0,0,0.8458225667527993,12.193493863323313
951,5,3,60.0,7200,1,1,3,3,4,0,12,2,2,0,2,5,8,2002,1,1,12,13,2,0.0,3.0,3.0,1,3.0,3.0,1.0,5.0,4.0,864.0,1,4.0,1,4,0,864,1.0,0.0,1,0,3,1,4.0,5,7.0,0,0.0,5,2.0,2.0,3.0,2.0,194,0,0,0,0,4,1,0,8,4,1.0,1,0,0.6331018518518519,11.76756768334381
952,5,2,60.0,7800,1,1,3,3,0,0,20,2,2,0,2,5,5,1965,1,1,12,13,2,0.0,3.0,3.0,1,3.0,3.0,1.0,4.0,1.0,828.0,1,4.0,1,4,0,965,1.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,5,1.0,1.0,3.0,2.0,421,0,0,0,0,2,1,0,8,0,1.0,1,0,0.7741545893719807,11.694413341015606
953,14,3,60.0,7200,1,1,3,3,4,0,5,2,2,0,6,5,8,2003,1,1,14,6,2,0.0,3.0,4.0,1,4.0,3.0,3.0,6.0,1.0,768.0,1,4.0,1,4,0,768,0.0,1.0,1,0,2,1,3.0,5,7.0,0,0.0,5,3.0,1.0,3.0,2.0,192,0,0,0,0,2,1,0,8,4,1.0,1,0,0.859375,11.804848531679264
954,10,3,74.0,11075,1,1,0,3,4,1,11,2,2,0,5,5,4,1969,1,1,6,6,1,232.0,3.0,3.0,1,3.0,3.0,3.0,5.0,2.0,784.0,1,5.0,1,4,0,1968,0.0,1.0,2,1,4,1,3.0,7,5.0,1,1.0,1,2.0,2.0,3.0,2.0,305,189,0,0,0,2,3,400,8,4,1.0,1,0,0.9630102040816326,12.052921466035999
